,id_filma,zanr,id_rezisera,id_glumca1,id_glumca2,ocena,mesec_izlaska,br_oskara_rezisera,br_dr_nagrada_rezisera,br_oskara_glumca1,br_dr_nagrada_glumca1,br_oskara_glumca2,br_dr_nagrada_glumca2
2058,tt6494418,"Crime, Romance, Thriller",nm0743676,nm0000206,nm8969966,4.3,July,0,0,0,13,0,0
2059,tt1270835,"Action, Comedy, Horror",nm1697112,nm0364583,nm0387987,5.5,NA,0,13,0,3,0,4
2060,tt1552224,"Action, Adventure, Drama",nm0694249,nm0000115,nm0159789,4.6,April,0,0,1,44,0,9
2061,tt6864046,"Action, Adventure, Drama",nm0955443,nm2874732,nm2111748,7.0,September,0,141,0,9,0,24
2062,tt5097410,"Comedy, Family, Fantasy",nm0492909,nm0447695,nm0000511,6.3,November,0,0,1,18,1,2
2063,tt5442456,"Action, Sci-Fi, Thriller",nm0810706,nm0000160,nm0944647,5.8,January,0,3,4,67,0,9
2064,tt1518812,"Adventure, Drama, Thriller",nm0716980,nm0931329,nm0339304,6.6,April,0,15,4,49,0,7
2065,tt2090465,Thriller,nm0329023,nm0000104,nm0001667,6.2,May,0,0,1,62,0,6
2066,tt2193265,"Action, Adventure, Comedy",nm0578446,nm0000241,nm0111013,4.9,February,0,2,0,2,0,4
2067,tt6043142,"Biography, Crime, Drama",nm1142235,nm0068260,nm4359664,7.0,July,1,39,0,19,0,2
2068,tt8633478,"Horror, Mystery, Thriller",nm3792134,nm0005299,nm6266674,6.7,November,0,2,0,22,0,0
2069,tt5206260,"Animation, Adventure, Comedy",nm2329165,nm0287182,nm0748973,6.4,April,0,0,0,0,0,13
2070,tt1756799,"Action, Drama, Horror",nm0007439,nm0039162,nm3034348,5.2,September,0,0,0,4,0,0
2071,tt6303866,Drama,nm2151374,nm6170168,nm7187575,6.4,January,0,14,0,3,0,0
2072,tt3838992,"Action, Comedy, Fantasy",nm0003620,nm6675440,nm0808410,4.3,September,0,13,0,0,0,0
2073,tt8178486,"Crime, Drama, Mystery",nm0922903,nm2539953,nm5700881,5.9,November,0,27,1,51,0,0
2074,tt1836808,"Drama, Romance",nm0001565,nm4715378,nm0000146,6.4,November,0,13,0,0,2,41
2075,tt11100856,"Comedy, Romance",nm0425756,nm0000337,nm0915458,5.5,September,0,0,0,8,0,0
2076,tt2776878,"Biography, Drama, War",nm0355699,nm1886602,nm3872230,6.5,October,1,0,0,4,0,0
2077,tt1705952,"Animation, Adventure, Drama",nm0459996,nm1553725,nm1682400,4.8,February,0,4,0,4,0,0
2078,tt3138104,Comedy,nm0831457,nm3849477,nm0659143,3.6,February,0,2,0,0,0,0
2079,tt0844993,"Animation, Comedy, Crime",nm1918538,nm0659363,nm0000335,4.7,April,0,0,0,11,7,68
2080,tt2639344,"Drama, Romance",nm0755158,nm0001475,nm0000547,6.7,October,0,8,2,26,0,13
2081,tt2459156,"Adventure, Drama, Romance",nm1764816,nm2167445,nm3141662,7.1,October,0,15,0,0,0,5
2082,tt7456312,"Crime, Drama, Thriller",nm2011696,nm0004266,nm0000255,4.3,February,1,29,1,68,2,71
2083,tt1838603,"Comedy, Drama, Romance",nm0626686,nm0000323,nm0323877,6.8,August,0,11,2,37,0,0
2084,tt1634136,"Action, Comedy, Crime",nm2819316,nm1519680,nm0088127,6.1,June,1,8,4,67,0,10
2085,tt1712159,"Horror, Mystery, Thriller",nm1135423,nm0316743,nm0484678,3.9,November,0,3,0,2,0,0
2086,tt1785635,"Crime, Horror, Mystery",nm0124112,nm0290556,nm2020278,4.8,September,0,0,1,51,0,13
2087,tt4468634,Drama,nm0716980,nm0931329,nm0829576,6.3,February,0,15,4,49,0,52
2088,tt10362466,"Drama, Romance",nm0474955,nm6466214,nm2842005,5.0,October,0,0,0,0,0,0
2089,tt7334528,"Comedy, Sport",nm0831690,nm4489994,nm2577076,5.7,June,0,0,0,0,0,2
2090,tt5164184,"Mystery, Thriller",nm1396104,nm1754059,nm4534098,5.8,May,0,0,0,2,0,2
2091,tt5085924,"Drama, Fantasy, Horror",nm1562688,nm2525790,nm0000374,5.5,April,0,7,0,5,1,9
2092,tt2055765,"Comedy, Drama",nm0957197,nm0000194,nm0029400,5.8,August,0,0,1,114,0,6
2093,tt2948790,"Drama, Thriller",nm3087552,nm0683253,nm2057036,5.1,August,0,0,1,30,0,0
2094,tt2376218,"Crime, Drama, Thriller",nm1530431,nm0000237,nm0001626,5.8,April,0,6,2,52,1,47
2095,tt5270948,"Drama, History, Thriller",nm0192845,nm0164809,nm0544718,6.4,April,0,5,0,3,0,2
2096,tt5143226,"Horror, Thriller",nm1760759,nm1172901,nm3498991,5.5,June,0,9,0,0,0,0
2097,tt4163020,"Adventure, Comedy, Fantasy",nm1135423,nm0000105,nm4410693,5.5,October,0,3,0,2,0,0
2098,tt1407084,"Action, Crime, Drama",nm0001708,nm2003700,nm0731075,5.7,August,0,9,0,4,0,6
2099,tt2217859,Drama,nm1258686,nm0251986,nm0000321,6.6,October,0,35,1,21,0,7
2100,tt5689068,"Action, Comedy, Thriller",nm0453115,nm0453115,nm0911480,4.8,September,0,0,0,0,0,0
2101,tt1810697,"Crime, Drama, Mystery",nm1084723,nm0005561,nm0000168,5.3,March,0,0,0,12,1,39
2102,tt2112096,"Comedy, Crime",nm0282064,nm0766837,nm0525921,5.4,July,0,3,0,7,0,8
2103,tt3793788,"Comedy, Drama, Romance",nm2034711,nm0960912,nm3603758,6.0,July,0,0,0,2,0,0
2104,tt5175450,"Biography, Drama, History",nm1481618,nm0000553,nm0000178,6.4,September,0,0,1,22,1,15
2105,tt3729920,"Drama, Romance",nm0072600,nm0564215,nm1567113,6.3,September,0,0,0,19,2,85
2106,tt5789976,"Biography, Crime, Drama",nm1016428,nm0000323,nm0000768,5.5,September,1,25,2,37,0,0
2107,tt4530884,"Horror, Thriller",nm5189759,nm1713632,nm0484916,5.2,November,0,0,0,0,0,3
2108,tt1403988,"Comedy, Drama, Romance",nm0630633,nm0005017,nm0001593,5.1,May,0,0,0,5,1,15
2109,tt2091478,"Drama, Sci-Fi, Thriller",nm1703669,nm0005342,nm0005023,5.1,August,0,0,0,5,2,16
2110,tt1658801,"Biography, Drama, Romance",nm0813164,nm0000194,nm0680983,6.6,February,0,9,1,114,1,43
2111,tt2883434,Drama,nm0082802,nm0000126,nm0818055,6.6,January,0,2,2,57,1,38
2112,tt3100274,"Crime, Drama, Mystery",nm1802093,nm0004778,nm2088803,6.2,May,0,0,1,13,0,9
2113,tt2282016,Horror,nm5169133,nm0426209,nm3993221,5.7,August,0,14,0,2,0,0
2114,tt5968274,"Drama, Thriller",nm1033517,nm1527905,nm3092471,6.6,September,0,3,0,2,0,2
2115,tt4501454,"Comedy, Drama, Romance",nm1032521,nm0000215,nm0126284,6.3,June,0,0,1,58,0,13
2116,tt3802576,"Action, Drama, Sport",nm1633551,nm0474774,nm3289096,6.5,August,0,0,0,28,0,8
2117,tt4009278,"Drama, Horror, Thriller",nm2040169,nm0191412,nm3605836,5.7,January,0,0,0,3,0,0
2118,tt5884784,"Horror, Thriller",nm1357855,nm1005514,nm0000174,5.9,October,0,5,0,0,0,6
2119,tt2064968,"Comedy, Drama, Romance",nm2871592,nm0000867,nm1312575,5.4,September,0,0,0,15,0,24
2120,tt3799372,"Drama, Romance",nm4227232,nm3920288,nm4101208,5.6,August,0,2,0,0,0,0
2121,tt2077851,Comedy,nm1898126,nm1898126,nm0024404,6.8,April,0,3,0,3,0,5
2122,tt2505294,Drama,nm0122335,nm1429380,nm0353243,6.0,December,0,0,0,3,0,0
2123,tt8134742,"Action, Horror",nm0957772,nm0600667,nm0608405,5.5,September,0,6,0,3,0,4
2124,tt1196956,"Biography, Comedy, Drama",nm0291205,nm0179479,nm3789989,6.8,October,1,6,0,13,0,0
2125,tt1757746,"Drama, Sci-Fi",nm2040027,nm1501388,nm1200748,6.5,September,0,0,0,0,0,0
2126,tt3216348,"Horror, Thriller",nm0679031,nm0001173,nm0396924,5.3,December,0,0,0,7,0,24
2127,tt0460890,Drama,nm1989536,nm4360085,nm0000295,6.3,August,0,7,0,0,0,10
2128,tt2315596,"Action, Crime, Drama",nm0491259,nm0004936,nm1443385,6.2,October,0,20,0,8,0,0
2129,tt4193394,"Drama, Romance",nm0770005,nm0503567,nm0300589,6.7,November,3,25,0,7,0,5
2130,tt2499472,"Action, Crime, Drama",nm1362570,nm0342029,nm1151714,5.7,July,0,4,0,0,0,0
2131,tt3263614,Drama,nm0954655,nm0452860,nm0441528,6.6,February,0,8,1,9,0,0
2132,tt3714720,"Comedy, Drama, Romance",nm1024677,nm1663205,nm0206359,6.6,August,0,14,0,0,0,2
2133,tt2070862,"Drama, Thriller",nm1347153,nm0810619,nm0001853,5.0,March,0,16,0,2,0,13
2134,tt6772802,Drama,nm0000165,nm0010736,nm0000335,6.7,November,2,37,6,71,7,68
2135,tt5539054,"Crime, Drama, Romance",nm2979453,nm2254074,nm4296013,4.6,June,0,2,0,8,0,0
2136,tt1990181,Thriller,nm0868650,nm0001151,nm0500200,6.1,May,0,5,0,5,0,0
2137,tt6556890,"Animation, Action, Adventure",nm0515005,nm0175834,nm1851981,5.9,August,0,0,0,7,0,0
2138,tt1386691,"Crime, Drama, Mystery",nm3349927,nm0907548,nm0933988,6.3,June,0,0,0,0,0,10
2139,tt1575694,"Action, Thriller",nm0442287,nm0000421,nm0369513,5.4,April,0,0,1,16,0,0
2140,tt4824308,Drama,nm1880561,nm0004997,nm0582462,4.4,April,0,0,0,11,0,2
2141,tt2458106,"Action, Thriller",nm0282708,nm0012078,nm0467559,6.2,December,0,0,0,5,0,0
2142,tt1880399,Drama,nm1764816,nm0000438,nm0837177,6.8,April,0,15,4,28,0,0
2143,tt1411664,Comedy,nm0103744,nm0841910,nm0000467,3.2,September,0,0,0,0,0,5
2144,tt2032572,"Action, Drama, History",nm0005522,nm0000115,nm0001744,5.2,October,0,8,1,44,0,6
2145,tt5225338,"Drama, Horror",nm2073372,nm5490961,nm2939030,6.2,December,0,5,0,0,0,0
2146,tt9898858,"Action, Comedy",nm0236226,nm1159180,nm0378245,5.1,April,0,4,0,6,1,35
2147,tt2101570,"Action, Crime, Thriller",nm0007082,nm2442289,nm1544217,5.7,April,0,0,0,0,0,5
2148,tt1817081,"Comedy, Romance",nm0192478,nm0519043,nm1218757,5.6,February,0,5,0,3,0,0
2149,tt1879032,"Comedy, Fantasy",nm0585452,nm0732497,nm0447695,5.2,June,0,2,0,2,1,18
2150,tt1780762,"Action, Adventure, Horror",nm1240647,nm0744834,nm1642639,4.8,June,0,0,0,17,0,0
2151,tt6127004,"Fantasy, Sci-Fi, Thriller",nm6563565,nm0731075,nm4359664,5.5,October,0,10,0,6,0,2
2152,tt1661820,"Crime, Drama, Thriller",nm0787687,nm0836121,nm0001136,6.1,April,0,2,0,12,2,16
2153,tt6439020,"Comedy, Drama",nm0406334,nm2353862,nm0491402,6.4,January,1,37,1,19,0,20
2154,tt3322892,Horror,nm1671066,nm0535019,nm0915093,4.5,February,0,0,0,2,0,0
2155,tt7074886,"Biography, Drama, History",nm0718646,nm0413168,nm0267812,6.1,November,4,63,1,31,1,21
2156,tt6772804,"Action, Crime, Thriller",nm0381273,nm0000230,nm1176985,4.4,June,0,2,3,61,0,3
2157,tt5034266,"Drama, Romance",nm3592235,nm0000602,nm0000404,6.9,September,0,22,1,42,2,55
2158,tt1132449,"Comedy, Drama, Romance",nm0001241,nm0356017,nm0000246,4.8,June,2,76,0,11,0,20
2159,tt8510488,"Comedy, Drama, Romance",nm0053228,nm0000507,nm0004862,6.1,November,0,0,0,4,0,5
2160,tt2372251,"Drama, Fantasy, Horror",nm0181579,nm1455681,nm0000235,5.1,August,0,15,0,4,1,27
2161,tt7167686,"Animation, Action, Adventure",nm0515005,nm0005278,nm0005381,6.8,January,0,0,0,0,0,3
2162,tt0878835,"Comedy, Drama",nm0392237,nm0001416,nm0001624,6.6,June,1,19,2,17,0,2
2163,tt1817771,"Comedy, Horror, Sci-Fi",nm0681852,nm1002609,nm4496875,5.9,October,0,8,0,3,0,5
2164,tt8522006,"Comedy, Drama, Romance",nm0245112,nm0829576,nm4496875,6.8,November,0,6,0,52,0,5
2165,tt7957694,"Comedy, Romance",nm0082841,nm6216001,nm2314596,5.6,May,0,0,0,0,0,0
2166,tt4721124,"Drama, Romance, War",nm1659505,nm4141252,nm2541974,6.8,June,0,0,0,4,0,0
2167,tt5179598,"Biography, Drama, Thriller",nm0185063,nm5052065,nm0000228,5.6,July,0,2,0,9,2,56
2168,tt11390036,"Drama, Fantasy, Thriller",nm1347153,nm0288935,nm0711118,5.9,January,0,16,0,0,0,13
2169,tt6040662,Drama,nm0264236,nm0000668,nm0001804,6.7,August,0,9,2,61,1,29
2170,tt3164256,"Comedy, Music, War",nm0001469,nm0000195,nm5647588,5.5,October,1,28,1,53,0,0
2171,tt8041276,"Comedy, Drama",nm1411972,nm2147876,nm0243233,7.2,February,0,0,0,0,0,8
2172,tt2396224,"Animation, Comedy, Drama",nm0381116,nm0005017,nm7486593,8.3,May,2,161,0,5,0,4
2173,tt0762138,"Comedy, Drama, Romance",nm1736575,nm1720028,nm2057036,5.7,May,0,0,0,4,0,0
2174,tt9000224,Drama,nm3317268,nm3400186,nm0390789,6.1,January,0,10,0,3,0,0
2175,tt5598292,"Drama, Horror, Mystery",nm2209002,nm3077071,nm5683678,5.1,September,0,0,0,0,0,0
2176,tt1059836,"Action, Crime, Thriller",nm0624423,nm0001029,nm0289656,5.8,April,0,2,0,5,0,0
2177,tt2920808,"Crime, Drama",nm0805476,nm0000450,nm0376716,6.1,August,0,10,1,91,0,13
2178,tt2085930,"Animation, Action, Sci-Fi",nm0032925,nm0160049,nm1001404,5.9,July,0,0,0,5,0,6
2179,tt2481480,"Crime, Drama",nm0208343,nm0685856,nm3616206,6.3,April,1,5,0,3,0,0
2180,tt1188113,"Drama, Thriller",nm1740888,nm0614165,nm0680983,6.2,April,0,0,0,6,1,43
2181,tt7134096,"Action, Drama, Mystery",nm1543747,nm0515116,nm0104114,5.3,January,0,6,0,8,0,0
2182,tt1762399,"Animation, Adventure, Family",nm0176905,nm2185462,nm0881631,5.2,December,0,2,0,0,0,8
